title,source,diff_ITD,diff_ILD
Secretariat - Borderline,other,0.0,0.0028481038103201906
Secretariat - Borderline,vocals,725.62358276644,0.1040336245430673
Secretariat - Over The Top,bass,362.81179138321994,0.01665680559934679
Secretariat - Over The Top,drums,0.0,0.03748355254825464
Secretariat - Over The Top,other,0.0,0.018851605706503793
Secretariat - Over The Top,vocals,22.67573696145132,0.05680971727891038
Side Effects Project - Sing With Me,bass,362.81179138321994,0.0023792657669934325
Side Effects Project - Sing With Me,drums,113.37868480725626,0.031016337811850203
Side Effects Project - Sing With Me,other,0.0,0.5488019438430727
Side Effects Project - Sing With Me,vocals,0.0,0.0084601453672839
Signe Jakobsen - What Have You Done To Me,bass,362.81179138321994,0.09498491600303027
Signe Jakobsen - What Have You Done To Me,drums,0.0,0.06410557518300808
Signe Jakobsen - What Have You Done To Me,other,408.1632653061224,0.009152158386378062
Signe Jakobsen - What Have You Done To Me,vocals,0.0,0.00304996531816093
Skelpolu - Resurrection,bass,657.5963718820861,0.010323647780384082
Skelpolu - Resurrection,drums,0.0,0.11013427630340422
Skelpolu - Resurrection,other,0.0,0.1672623576910306
Skelpolu - Resurrection,vocals,22.67573696145125,0.2143633062047361
Speak Softly - Broken Man,bass,498.86621315192747,0.011055888182925466
Speak Softly - Broken Man,drums,0.0,0.1775137442102923
Speak Softly - Broken Man,other,226.75736961451247,0.005426710227917297
Speak Softly - Broken Man,vocals,22.67573696145125,0.025803479480481784
Speak Softly - Like Horses,bass,521.5419501133787,0.057525116365958695
Speak Softly - Like Horses,drums,0.0,0.007946773076035807
Speak Softly - Like Horses,other,816.3265306122449,0.02026200781389864
Speak Softly - Like Horses,vocals,793.6507936507936,0.0070704260809399955
The Doppler Shift - Atrophy,bass,362.81179138321994,0.02897702500287247
The Doppler Shift - Atrophy,drums,0.0,0.026894409241546402
The Doppler Shift - Atrophy,other,0.0,0.01988782809719325
The Doppler Shift - Atrophy,vocals,22.67573696145132,0.08481668579980628
The Easton Ellises (Baumi) - SDRNR,bass,725.6235827664399,0.0910807357407295
The Easton Ellises (Baumi) - SDRNR,drums,0.0,0.32465664930258464
The Easton Ellises (Baumi) - SDRNR,other,0.0,0.22836918809681822
The Easton Ellises (Baumi) - SDRNR,vocals,22.67573696145125,0.18872829381808165
The Easton Ellises - Falcon 69,bass,90.70294784580499,0.0015677728048204553
The Easton Ellises - Falcon 69,drums,0.0,0.12991368561796568
The Easton Ellises - Falcon 69,other,0.0,0.016577979015864663
The Easton Ellises - Falcon 69,vocals,0.0,0.0327870107893391
The Long Wait - Dark Horses,bass,181.40589569160997,0.06570421924808878
The Long Wait - Dark Horses,drums,0.0,0.07738260946876308
The Long Wait - Dark Horses,other,0.0,0.04820172823524915
The Long Wait - Dark Horses,vocals,0.0,0.0036071431948956345
The Mountaineering Club - Mallory,bass,362.81179138321994,0.037443691968077175
The Mountaineering Club - Mallory,drums,0.0,0.03242942872315768
The Mountaineering Club - Mallory,other,0.0,0.2504602724781275
The Mountaineering Club - Mallory,vocals,0.0,0.15151564670722095
The Sunshine Garcia Band - For I Am The Moon,bass,272.10884353741494,0.018754979865778676
The Sunshine Garcia Band - For I Am The Moon,drums,22.67573696145132,0.0354049812300703
The Sunshine Garcia Band - For I Am The Moon,other,0.0,0.1320724194974625
The Sunshine Garcia Band - For I Am The Moon,vocals,113.37868480725626,0.09833634870901253
Timboz - Pony,bass,476.1904761904762,0.12805795454177393
Timboz - Pony,drums,0.0,0.4881898498543067
Timboz - Pony,other,498.8662131519274,0.21947697165356006
Timboz - Pony,vocals,0.0,0.3262098216683764
Tom McKenzie - Directions,bass,272.10884353741494,0.02178142510842651
Tom McKenzie - Directions,drums,113.37868480725626,0.04754298118440303
Tom McKenzie - Directions,other,748.2993197278911,0.0067481060668677095
Tom McKenzie - Directions,vocals,0.0,0.055741520723611604
Triviul feat. The Fiend - Widow,bass,272.10884353741494,0.09461229614453015
Triviul feat. The Fiend - Widow,drums,22.675736961451207,0.10505735771741076
Triviul feat. The Fiend - Widow,other,0.0,0.223802391393992
Triviul feat. The Fiend - Widow,vocals,340.1360544217687,0.022074818010923813
We Fell From The Sky - Not You,bass,362.81179138321994,0.1758039845083752
We Fell From The Sky - Not You,drums,22.67573696145132,0.07199683680249525
We Fell From The Sky - Not You,other,0.0,0.5452993577697223
We Fell From The Sky - Not You,vocals,0.0,0.14996959321034664
Zeno - Signs,bass,816.3265306122449,0.32867298130021627
Zeno - Signs,drums,0.0,0.017653787548507438
Zeno - Signs,other,22.675736961451207,0.17034722708397076
Zeno - Signs,vocals,430.8390022675737,0.12575942345160662
