title,source,diff_ITD,diff_ILD
Louis Cressy Band - Good Time,other,0.0,0.38793859837414946
Louis Cressy Band - Good Time,vocals,657.5963718820861,0.6175240864976859
Lyndsey Ollard - Catching Up,bass,748.2993197278912,0.2952127699027285
Lyndsey Ollard - Catching Up,drums,113.37868480725626,0.3825888591610096
Lyndsey Ollard - Catching Up,other,453.51473922902494,0.473292891652493
Lyndsey Ollard - Catching Up,vocals,0.0,0.13574341403113088
M.E.R.C. Music - Knockout,bass,839.0022675736961,0.1900600154283394
M.E.R.C. Music - Knockout,drums,0.0,0.3172419627678633
M.E.R.C. Music - Knockout,other,362.81179138321994,0.664575329583708
M.E.R.C. Music - Knockout,vocals,453.51473922902494,0.7707737970925814
Moosmusic - Big Dummy Shake,bass,90.70294784580499,0.2546192088622953
