title,source,SSR,SRR,cost,shift,scale
Hollow Ground - Ill Fate,bass,9.874225698660599,2.8906413890212974,11.620177029514906,"[[ -2. -29.]
 [ 34.   8.]]","[[0.96049868 0.26389741]
 [0.21857428 0.98147687]]"
Hollow Ground - Ill Fate,drums,10.101891479106513,6.835886134298878,5.771465983759711,"[[0. 0.]
 [0. 0.]]","[[1.29941048 0.        ]
 [0.58034378 0.60596576]]"
Hollow Ground - Ill Fate,other,12.522011824550258,4.616590316009049,11.88957235355045,"[[ 0.  8.]
 [-8.  0.]]","[[ 1.21938952 -0.05256759]
 [-0.016711    1.178223  ]]"
Hollow Ground - Ill Fate,vocals,7.210979752473374,4.8490697741970825,3.845776111661615,"[[  0. -13.]
 [ 13.   0.]]","[[ 1.26825872 -0.01969618]
 [-0.00725257  1.33961039]]"
James Elder & Mark M Thompson - The English Actor,bass,10.175130548423532,6.384329912805816,1.187591712056595,"[[  0.    8.5]
 [-10.    0. ]]","[[0.66331798 0.04336616]
 [0.         0.6309554 ]]"
James Elder & Mark M Thompson - The English Actor,drums,9.841470754696513,15.21023795121707,1.6325538467516325,"[[ 0. -4.]
 [ 4.  0.]]","[[1.06482118 0.19758478]
 [0.11771395 1.14949768]]"
James Elder & Mark M Thompson - The English Actor,other,11.483828540204115,10.309661106845263,6.263433236815537,"[[  0.  35.]
 [-35.   0.]]","[[ 1.27013329e+00  1.21032887e-03]
 [-5.03358081e-03  1.25360837e+00]]"
James Elder & Mark M Thompson - The English Actor,vocals,9.2207129644578,2.922902316559629,2.9127103536828836,"[[  0. -35.]
 [ 35.   0.]]","[[0.75145543 0.        ]
 [0.0024398  0.72207557]]"
Juliet's Rescue - Heartbeats,bass,9.498851480385936,5.42261867995904,3.4331366947045225,"[[ -7. -18.]
 [ 24.  13.]]","[[0.65250986 0.417982  ]
 [0.35191109 0.66432575]]"
Juliet's Rescue - Heartbeats,drums,8.547497115433426,18.398386586314835,2.471729943130948,"[[ 0. -8.]
 [ 8.  0.]]","[[1.08622603 0.23593556]
 [0.09922719 1.23128558]]"
Juliet's Rescue - Heartbeats,other,10.755956975324292,9.7994073392597,5.237396370570918,"[[  0.  36.]
 [-36.   0.]]","[[ 1.2850433  -0.00201208]
 [-0.01829019  1.28745716]]"
Juliet's Rescue - Heartbeats,vocals,9.844175501867475,7.730970629656432,2.6744623079649026,"[[  0. -17.]
 [ 17.   0.]]","[[ 1.21982854 -0.00280893]
 [ 0.          1.16692342]]"
